,start_point_latitude,start_point_longitude,start_point_daylight_saving_time_flag,end_point_latitude,end_point_longitude,obd_distance,obd_miles,duration_seconds
705,53.71587,-1.801638,False,53.907568,-1.67493,22.143183806569635,22.143183806569635,3700.0
706,53.697505,-1.77505,False,53.69722,-1.774787,0.005592340730136005,0.005592340730136005,40.0
707,51.0771,-1.809812,False,51.07406,-1.771728,3.7431400620376998,3.7431400620376998,968.0
708,51.18267,-0.025995,True,51.182753,-0.025767,5.852695259683449,5.852695259683449,924.0
709,51.808465,0.136718,False,51.874952,0.352765,2.2909955857790503,2.2909955857790503,557.0
710,53.037508,-2.16958,True,53.018903,-2.134807,2.2394217768233515,2.2394217768233515,584.0
711,51.309137,-0.781718,False,51.533525,-0.7504,23.156640221108727,23.156640221108727,2591.0
712,0.0,0.0,False,0.0,0.0,0.7947337548715501,0.7947337548715501,171.152
713,52.010355,-0.510292,False,52.01014,-0.511137,0.8574922452875208,0.8574922452875208,255.0
714,55.84145,-3.040367,True,55.958737,-3.12299,12.06143621251889,12.06143621251889,1118.0
715,51.275962,-0.748192,True,51.304172,-0.723577,3.4392895490336435,3.4392895490336435,748.0
716,51.276032,-0.748152,False,51.292847,-0.731978,2.740246957766643,2.740246957766643,581.0
717,51.27588,-0.74841,False,51.304227,-0.723625,3.350433468543705,3.350433468543705,606.0
718,53.305047,-3.52446,False,53.302602,-3.542943,0.9575330072377316,0.9575330072377316,333.0
719,51.249332,-0.207138,False,51.249332,-0.207138,2.810461902489461,2.810461902489461,853.0
720,51.10045,-1.787942,False,50.976597,-1.907793,13.122738208860255,13.122738208860255,2129.0
721,50.837502,-0.66776,False,50.908497,-0.566428,7.57700031814205,7.57700031814205,893.0
722,50.811325,-0.772707,False,50.84997,-0.617553,10.793838980354726,10.793838980354726,1070.0
723,51.361313,1.436878,False,51.35975,1.435528,2.5159319573689656,2.5159319573689656,723.0
724,51.38303,-0.213372,True,51.367447,-0.178648,2.411541597073093,2.411541597073093,668.0
725,51.675308,-0.497958,False,51.760355,-0.339678,13.0469309234073,13.0469309234073,1481.0
726,52.402043,-0.738063,False,52.401973,-0.742608,0.7605583392984967,0.7605583392984967,679.0
727,53.723617,-1.946168,True,53.732042,-1.717603,11.484803746122644,11.484803746122644,1753.0
728,53.723402,-1.94664,False,53.714635,-1.878513,3.464765767915374,3.464765767915374,720.0
729,53.723652,-1.946148,False,53.79412,-1.750183,12.339810506641216,12.339810506641216,2183.0
730,53.724975,-1.715515,False,53.73202,-1.717598,0.9177652509345423,0.9177652509345423,241.0
731,51.567017,-3.23099,True,51.591942,-3.21892,2.7924421379145787,2.7924421379145787,412.0
732,51.572405,-3.216662,True,51.567242,-3.230995,1.0855354728386224,1.0855354728386224,287.0
733,51.987813,-0.232862,False,51.66977,-0.156777,29.293302115644636,29.293302115644636,3639.0
734,51.417915,-0.76231,False,51.414647,-0.75617,0.7462668018770381,0.7462668018770381,288.0
735,51.479048,-3.173793,False,51.40315,-0.748705,120.25955917442137,120.25955917442137,8434.0
736,51.57513,0.312813,True,51.58959,0.492652,8.580514793605344,8.580514793605344,964.0
737,51.418688,-0.777862,False,51.415027,-0.746242,2.3065298655849835,2.3065298655849835,713.0
738,51.418685,-0.777968,False,51.517778,-0.728902,9.843141056231607,9.843141056231607,1786.0
739,51.47871,-0.965262,False,51.478828,-0.965203,5.333850314165274,5.333850314165274,1131.0
740,51.663103,-0.287148,False,51.663012,-0.287312,1.3073649884673506,1.3073649884673506,448.0
741,51.536783,-1.023947,False,51.536782,-1.024102,0.0018641135767120019,0.0018641135767120019,38.0
742,51.618395,-0.765243,False,51.634365,-0.769452,1.6255070388928656,1.6255070388928656,549.0
743,53.71509,-1.787563,False,53.703798,-1.85775,5.697973832816352,5.697973832816352,1170.0
744,53.738812,-1.828932,False,53.768357,-1.842418,10.45581305177762,10.45581305177762,2108.0
745,51.076397,-1.809773,False,0.0,0.0,1.9007744770540047,1.9007744770540047,786.0
746,51.075148,-1.816408,False,51.074097,-1.771773,3.100020878072059,3.100020878072059,665.0
747,55.958702,-3.122635,False,55.841467,-3.040383,12.093747514515231,12.093747514515231,1171.0
748,53.3118,-3.52259,False,53.302603,-3.54298,1.3458900023860654,1.3458900023860654,347.0
749,51.242583,-0.097333,False,51.236748,-0.206608,5.987532808398949,5.987532808398949,1067.0
750,50.90471,-2.636708,False,51.446007,-0.191877,127.17542054402291,127.17542054402291,10424.0
751,50.821437,-0.147345,False,50.821337,-0.147298,0.018019764574882684,0.018019764574882684,87.0
752,50.832047,-0.75648,False,50.835795,-0.776633,1.0563310268034676,1.0563310268034676,400.0
753,51.343485,1.416637,False,51.361445,1.436763,1.860385349558578,1.860385349558578,455.0
754,51.472408,-0.859193,False,51.472505,-0.859188,1.5695836315915055,1.5695836315915055,514.0
755,51.591423,-3.199342,False,51.567277,-3.230968,4.247693470134415,4.247693470134415,712.0
756,53.8451,-1.687722,False,53.82487,-1.77889,4.96661993955301,4.96661993955301,1241.0
757,53.631123,-2.328642,False,53.631115,-2.328642,0.0,0.0,596.0
758,53.86251,-2.119848,False,53.713018,-2.477697,21.010424123120973,21.010424123120973,2670.0
759,51.660778,-0.279107,False,51.661,-0.278387,1.527330390519367,1.527330390519367,285.0
760,51.537003,-1.024015,False,51.534073,-0.894083,8.92413306291259,8.92413306291259,1139.0
761,52.810355,-0.137977,False,52.779058,-0.17526,3.4399109202258806,3.4399109202258806,954.0
762,52.779113,-0.175178,False,52.787412,-0.153878,1.250820209973753,1.250820209973753,331.0
763,53.564382,-0.624655,False,53.222032,-0.530598,46.98622544341048,46.98622544341048,4292.0
764,51.17564,-0.020978,True,51.182732,-0.025843,0.7450240594925635,0.7450240594925635,142.0
765,51.214515,-0.051455,True,51.182728,-0.025805,2.934114769744691,2.934114769744691,277.0
766,51.125317,-0.018113,False,51.182762,-0.0258,5.815412988149208,5.815412988149208,1471.0
767,51.405723,-0.065475,False,51.419837,-0.077697,4.062524854847689,4.062524854847689,1693.0
768,53.038383,-2.171132,False,53.037572,-2.17,0.1721198202497415,0.1721198202497415,227.0
769,55.938462,-3.105438,False,55.84145,-3.040435,10.47631830112145,10.47631830112145,1023.0
770,53.302712,-3.543243,False,53.3001,-3.543205,0.3579098067287043,0.3579098067287043,149.0
771,53.302677,-3.542907,False,53.30271,-3.543125,0.6344199872743179,0.6344199872743179,337.0
772,51.249535,-0.206733,False,51.249367,-0.207082,2.3301419708900024,2.3301419708900024,458.0
773,51.409177,-0.106323,True,51.412407,-0.111305,0.9239789628569156,0.9239789628569156,171.0
774,50.8895,0.320537,True,50.889523,0.320447,28.272389246798696,28.272389246798696,3800.0
775,50.889553,0.320462,False,50.76946,0.286447,13.412297184442854,13.412297184442854,2129.0
776,50.84136,-0.774282,False,50.810713,-0.73701,3.1814205042551498,3.1814205042551498,804.0
777,51.366823,-0.17866,True,51.368387,-0.157733,2.4332895888014,2.4332895888014,770.0
778,51.760205,-0.339617,False,51.75101,-0.326588,1.1010697526445559,1.1010697526445559,337.0
779,51.760223,-0.339907,False,51.75481,-0.328713,0.6909647657679154,0.6909647657679154,265.0
780,53.725613,-1.867248,True,53.723335,-1.852048,0.9923297940030223,0.9923297940030223,478.0
781,53.732003,-1.717428,True,53.723205,-1.862135,7.923104072218245,7.923104072218245,1895.0
782,53.72374,-1.946073,False,53.731072,-1.981443,1.6416626898910363,1.6416626898910363,295.0
783,51.567612,-3.231005,False,51.591307,-3.19926,3.5728843553646703,3.5728843553646703,811.0
784,51.987835,-0.23294,False,52.043188,-0.356738,10.142641970890002,10.142641970890002,1831.0
785,51.338795,-0.585632,True,51.393378,-0.740872,8.72840113735783,8.72840113735783,1219.0
786,51.568903,0.14704,False,51.569307,0.147267,1.432881969299292,1.432881969299292,712.0
787,51.418863,-0.777902,False,51.415518,-0.745077,43.53699395530104,43.53699395530104,5528.0
788,51.418688,-0.777872,False,51.418778,-0.777828,4.069981309154537,4.069981309154537,849.0
789,50.923853,-0.823005,True,51.107557,-1.045287,22.89442157798457,22.89442157798457,2548.0
790,51.087857,-0.64574,True,51.107542,-0.739797,12.850577626660304,12.850577626660304,3086.0
791,53.564123,-0.624852,False,53.564258,-0.624715,0.005592340730136005,0.005592340730136005,72.0
792,53.564403,-0.6245,False,53.222047,-0.530547,28.31277837429412,28.31277837429412,3656.0
793,51.125497,-0.01797,True,51.136677,-0.032297,1.4117553487632226,1.4117553487632226,1148.0
794,51.381885,-0.124902,True,51.381885,-0.124902,1.0432822317664838,1.0432822317664838,431.0
795,51.533645,-0.750332,False,51.487558,-0.636768,8.075340014316392,8.075340014316392,1657.0
796,52.040793,-0.797833,False,52.024378,-0.783632,2.0511463055754393,2.0511463055754393,292.0
797,52.009238,-0.507465,True,52.022858,-0.497157,3.3672104907341125,3.3672104907341125,712.0
798,52.010408,-0.510495,False,52.010218,-0.511072,1.3483754871550147,1.3483754871550147,291.0
799,51.439987,-0.104075,False,51.440617,-0.099183,0.3019863994273443,0.3019863994273443,186.0
800,53.305453,-3.524568,False,53.30271,-3.543137,0.9246003340491529,0.9246003340491529,268.0
801,50.795007,0.323637,True,50.86122,0.244967,7.940502465600891,7.940502465600891,1031.0
802,51.43429,-0.902592,False,51.471267,-0.861702,5.402201145311382,5.402201145311382,782.0
803,52.447177,-1.715982,False,51.434155,-0.902895,48.653364352183246,48.653364352183246,4395.0
804,51.4726,-0.859062,False,51.472573,-0.859165,3.697158593812137,3.697158593812137,973.0
805,53.73215,-1.717507,True,53.72361,-1.946218,11.304606100373817,11.304606100373817,2040.0
806,53.735667,-1.721142,False,53.732028,-1.717573,0.6058369124314006,0.6058369124314006,203.0
807,51.981495,-0.202918,False,51.987837,-0.23287,2.026291457885946,2.026291457885946,470.0
808,51.366905,-0.26347,False,51.350782,-0.194537,8.054213393780323,8.054213393780323,1486.0
809,51.570762,0.098022,False,51.569277,0.121463,1.283752883162332,1.283752883162332,927.0
810,51.418843,-0.777527,False,51.51807,-0.72791,9.83071363238686,9.83071363238686,1204.0
811,53.690923,-2.326867,True,53.69071,-2.327182,0.014912908613696015,0.014912908613696015,27.0
812,51.107542,-0.739797,True,51.292595,-0.49001,17.632650322118824,17.632650322118824,1165.0
813,51.479362,-1.042582,False,51.476333,-0.967307,5.237537779368488,5.237537779368488,777.0
814,53.83678,-1.745707,False,53.925625,-1.823385,11.834014356160026,11.834014356160026,1663.0
815,51.433315,-1.075802,False,51.412765,-0.946393,12.395733913942577,12.395733913942577,1690.0
816,53.568018,-0.643655,True,53.564248,-0.624743,1.0258838383838385,1.0258838383838385,321.0
817,53.565975,-0.624447,True,53.567783,-0.646707,1.0004076195021077,1.0004076195021077,359.0
818,53.59009,-0.638095,False,53.56424,-0.624747,2.521524298099101,2.521524298099101,494.0
819,54.354072,-6.254375,False,54.57263,-6.007125,22.471889167263182,22.471889167263182,1650.0
820,51.874885,0.352823,False,51.867818,0.514598,11.671215103793845,11.671215103793845,1043.0
821,51.841715,0.191408,False,51.841715,0.191408,10.710575240594924,10.710575240594924,600.0
822,51.633743,-0.132663,False,51.633743,-0.132663,9.589000238606538,9.589000238606538,679.0
823,51.456222,-0.9688,False,51.427685,-0.97859,3.410085102998489,3.410085102998489,747.0
824,51.289982,-0.724282,True,51.26631,-0.720653,2.080350751610594,2.080350751610594,396.0
